id,sessions,bearings,geometry
173_38,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,18.8|80.3|353.7|173.7|0.0|260.3|0.0|80.3|0.0|260.3|0.0|19.5|0.0|19.4|0.0|19.4|0.0|353.7|80.2|0.0|353.8|0.0|80.2|0.0|353.8|0.0|173.8|260.2|0.0|11.3,"POLYGON ((-176530 5817405, -176530 5817485, -176610 5817485, -176610 5817405, -176530 5817405))"
173_39,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,11.3|345.7,"POLYGON ((-176530 5817485, -176530 5817565, -176610 5817565, -176610 5817485, -176530 5817485))"
173_40,EL6W028_2022_05_19__20_10_41,345.7,"POLYGON ((-176530 5817565, -176530 5817645, -176610 5817645, -176610 5817565, -176530 5817565))"
173_45,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,65.7|229.8|249.8,"POLYGON ((-176530 5817965, -176530 5818045, -176610 5818045, -176610 5817965, -176530 5817965))"
173_70,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,334.9|354.8|18.6,"POLYGON ((-176530 5819965, -176530 5820045, -176610 5820045, -176610 5819965, -176530 5819965))"
173_71,EL6W028_2022_05_19__20_10_41,18.6,"POLYGON ((-176530 5820045, -176530 5820125, -176610 5820125, -176610 5820045, -176530 5820045))"
173_90,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,313.3|340.8,"POLYGON ((-176530 5821565, -176530 5821645, -176610 5821645, -176610 5821565, -176530 5821565))"
174_20,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,294.4|293.1|116.1,"POLYGON ((-176450 5815965, -176450 5816045, -176530 5816045, -176530 5815965, -176450 5815965))"
174_35,EL6W028_2022_05_19__20_10_41,343.9,"POLYGON ((-176450 5817165, -176450 5817245, -176530 5817245, -176530 5817165, -176450 5817165))"
174_36,EL6W028_2022_05_19__20_10_41,343.9,"POLYGON ((-176450 5817245, -176450 5817325, -176530 5817325, -176530 5817245, -176450 5817245))"
174_37,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,343.9|359.5|18.8,"POLYGON ((-176450 5817325, -176450 5817405, -176530 5817405, -176530 5817325, -176450 5817325))"
174_38,EL6W028_2022_05_19__20_10_41,18.8,"POLYGON ((-176450 5817405, -176450 5817485, -176530 5817485, -176530 5817405, -176450 5817405))"
174_45,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,65.7|42.7|25.7|194.0|229.8,"POLYGON ((-176450 5817965, -176450 5818045, -176530 5818045, -176530 5817965, -176450 5817965))"
174_71,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,18.6|41.7,"POLYGON ((-176450 5820045, -176450 5820125, -176530 5820125, -176530 5820045, -176450 5820045))"
174_72,EL6W028_2022_05_19__20_10_41,41.7,"POLYGON ((-176450 5820125, -176450 5820205, -176530 5820205, -176530 5820125, -176450 5820125))"
174_89,EL6W028_2022_05_19__20_10_41,313.3,"POLYGON ((-176450 5821485, -176450 5821565, -176530 5821565, -176530 5821485, -176450 5821485))"
174_90,EL6W028_2022_05_19__20_10_41,313.3,"POLYGON ((-176450 5821565, -176450 5821645, -176530 5821645, -176530 5821565, -176450 5821565))"
175_20,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,294.4|320.0|293.1|318.4|343.5|2.9|354.1|18.3|354.1|79.5|354.2|0.0|354.2|79.5|354.2|18.1|354.2|6.9|34.5|6.8|28.3|47.5|70.2|99.7|116.1,"POLYGON ((-176370 5815965, -176370 5816045, -176450 5816045, -176450 5815965, -176370 5815965))"
175_21,EL6W028_2022_05_27__20_13_39,320.0,"POLYGON ((-176370 5816045, -176370 5816125, -176450 5816125, -176450 5816045, -176370 5816045))"
175_33,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,14.4|29.1|20.7|0.0|82.1|0.0|23.6|352.2|23.6|0.0|23.6|0.0|23.6|0.0|20.8|42.9|20.8|0.0|23.7|0.0|352.2|0.0|82.1|0.0|352.2|18.9|43.0|14.5|16.5,"POLYGON ((-176370 5817005, -176370 5817085, -176450 5817085, -176450 5817005, -176370 5817005))"
175_34,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,16.5|0.6|352.1,"POLYGON ((-176370 5817085, -176370 5817165, -176450 5817165, -176450 5817085, -176370 5817085))"
175_35,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,352.1|284.5|0.8|184.2|0.0|284.5|4.2|343.9,"POLYGON ((-176370 5817165, -176370 5817245, -176450 5817245, -176450 5817165, -176370 5817165))"
175_42,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,183.0|207.5|235.5|271.0|304.6|326.2|350.7|0.0|172.8|0.0|172.8|202.3|172.7|0.0|352.7|6.7,"POLYGON ((-176370 5817725, -176370 5817805, -176450 5817805, -176450 5817725, -176370 5817725))"
175_43,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,171.2|223.1|179.0|0.0|179.0|0.0|183.4|0.0|183.0|6.7|351.2,"POLYGON ((-176370 5817805, -176370 5817885, -176450 5817885, -176450 5817805, -176370 5817805))"
175_44,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,171.2|351.2,"POLYGON ((-176370 5817885, -176370 5817965, -176450 5817965, -176450 5817885, -176370 5817885))"
175_45,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,25.7|48.5|30.8|96.8|171.2|351.2|0.0|355.6|194.0,"POLYGON ((-176370 5817965, -176370 5818045, -176450 5818045, -176450 5817965, -176370 5817965))"
175_46,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,355.6|194.0,"POLYGON ((-176370 5818045, -176370 5818125, -176450 5818125, -176450 5818045, -176370 5818045))"
175_72,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,41.7|14.0,"POLYGON ((-176370 5820125, -176370 5820205, -176450 5820205, -176450 5820125, -176370 5820125))"
175_73,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,14.0|335.9,"POLYGON ((-176370 5820205, -176370 5820285, -176450 5820285, -176450 5820205, -176370 5820205))"
175_88,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,14.0|341.1,"POLYGON ((-176370 5821405, -176370 5821485, -176450 5821485, -176450 5821405, -176370 5821405))"
175_89,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,341.1|313.3,"POLYGON ((-176370 5821485, -176370 5821565, -176450 5821565, -176450 5821485, -176370 5821485))"
176_20,EL6W028_2022_05_27__20_13_39,217.3,"POLYGON ((-176290 5815965, -176290 5816045, -176370 5816045, -176370 5815965, -176290 5815965))"
176_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,320.0|295.3|270.1|230.1|247.8|217.3,"POLYGON ((-176290 5816045, -176290 5816125, -176370 5816125, -176370 5816045, -176290 5816045))"
176_30,EL6W028_2022_05_19__20_10_41,344.9,"POLYGON ((-176290 5816765, -176290 5816845, -176370 5816845, -176370 5816765, -176290 5816765))"
176_31,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,344.9|325.3|339.3|7.8|336.3|0.0|343.2,"POLYGON ((-176290 5816845, -176290 5816925, -176370 5816925, -176370 5816845, -176290 5816845))"
176_32,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,343.2|359.3|14.4,"POLYGON ((-176290 5816925, -176290 5817005, -176370 5817005, -176370 5816925, -176290 5816925))"
176_33,EL6W028_2022_05_19__20_10_41,14.4,"POLYGON ((-176290 5817005, -176290 5817085, -176370 5817085, -176370 5817005, -176290 5817005))"
176_73,EL6W028_2022_05_19__20_10_41,335.9,"POLYGON ((-176290 5820205, -176290 5820285, -176370 5820285, -176370 5820205, -176290 5820205))"
176_74,EL6W028_2022_05_19__20_10_41,335.9,"POLYGON ((-176290 5820285, -176290 5820365, -176370 5820365, -176370 5820285, -176290 5820285))"
176_87,EL6W028_2022_05_19__20_10_41,41.5,"POLYGON ((-176290 5821325, -176290 5821405, -176370 5821405, -176370 5821325, -176290 5821325))"
176_88,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,41.5|14.0,"POLYGON ((-176290 5821405, -176290 5821485, -176370 5821485, -176370 5821405, -176290 5821405))"
177_20,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,217.3|225.5|48.1|25.6|3.5|340.0|331.4,"POLYGON ((-176210 5815965, -176210 5816045, -176290 5816045, -176290 5815965, -176210 5815965))"
177_28,EL6W028_2022_05_19__20_10_41,13.9,"POLYGON ((-176210 5816605, -176210 5816685, -176290 5816685, -176290 5816605, -176210 5816605))"
177_29,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,13.9|23.2|4.4,"POLYGON ((-176210 5816685, -176210 5816765, -176290 5816765, -176290 5816685, -176210 5816685))"
177_30,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,4.4|344.9,"POLYGON ((-176210 5816765, -176210 5816845, -176290 5816845, -176290 5816765, -176210 5816765))"
177_74,EL6W028_2022_05_19__20_10_41,335.9,"POLYGON ((-176210 5820285, -176210 5820365, -176290 5820365, -176290 5820285, -176210 5820285))"
177_75,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,335.9|354.8|16.5,"POLYGON ((-176210 5820365, -176210 5820445, -176290 5820445, -176290 5820365, -176210 5820365))"
177_86,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,16.4|41.5,"POLYGON ((-176210 5821245, -176210 5821325, -176290 5821325, -176290 5821245, -176210 5821245))"
177_87,EL6W028_2022_05_19__20_10_41,41.5,"POLYGON ((-176210 5821325, -176210 5821405, -176290 5821405, -176290 5821325, -176210 5821325))"
178_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,225.5|199.1|18.6|43.4,"POLYGON ((-176130 5815885, -176130 5815965, -176210 5815965, -176210 5815885, -176130 5815885))"
178_20,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,225.5|43.4|59.8|42.8|82.1|23.6|82.1|23.6|82.1|48.1|331.4,"POLYGON ((-176130 5815965, -176130 5816045, -176210 5816045, -176210 5815965, -176130 5815965))"
178_21,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,331.4|353.0|15.3|34.8,"POLYGON ((-176130 5816045, -176130 5816125, -176210 5816125, -176210 5816045, -176130 5816045))"
178_22,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,319.6|353.4,"POLYGON ((-176130 5816125, -176130 5816205, -176210 5816205, -176210 5816125, -176130 5816125))"
178_23,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,353.4|3.5,"POLYGON ((-176130 5816205, -176130 5816285, -176210 5816285, -176210 5816205, -176130 5816205))"
178_24,EL6W028_2022_05_19__20_10_41,3.5,"POLYGON ((-176130 5816285, -176130 5816365, -176210 5816365, -176210 5816285, -176130 5816285))"
178_25,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,3.5|353.2,"POLYGON ((-176130 5816365, -176130 5816445, -176210 5816445, -176210 5816365, -176130 5816365))"
178_26,EL6W028_2022_05_19__20_10_41,353.2,"POLYGON ((-176130 5816445, -176130 5816525, -176210 5816525, -176210 5816445, -176130 5816445))"
178_27,EL6W028_2022_05_19__20_10_41,353.2,"POLYGON ((-176130 5816525, -176130 5816605, -176210 5816605, -176210 5816525, -176130 5816525))"
178_28,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,353.2|13.9,"POLYGON ((-176130 5816605, -176130 5816685, -176210 5816685, -176210 5816605, -176130 5816605))"
178_75,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,16.5|39.6,"POLYGON ((-176130 5820365, -176130 5820445, -176210 5820445, -176210 5820365, -176130 5820365))"
178_76,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,39.6|56.5|37.0|7.2|98.5|0.1|32.3|56.3|32.5,"POLYGON ((-176130 5820445, -176130 5820525, -176210 5820525, -176210 5820445, -176130 5820445))"
178_85,EL6W028_2022_05_19__20_10_41,320.1,"POLYGON ((-176130 5821165, -176130 5821245, -176210 5821245, -176210 5821165, -176130 5821165))"
178_86,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,320.1|346.0|16.4,"POLYGON ((-176130 5821245, -176130 5821325, -176210 5821325, -176210 5821245, -176130 5821245))"
179_0,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,181.1|152.7|121.5,"POLYGON ((-176050 5814365, -176050 5814445, -176130 5814445, -176130 5814365, -176050 5814365))"
179_1,EL6W028_2022_05_27__20_13_39,181.1,"POLYGON ((-176050 5814445, -176050 5814525, -176130 5814525, -176130 5814445, -176050 5814445))"
179_18,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,170.3|141.9|326.5|348.5,"POLYGON ((-176050 5815805, -176050 5815885, -176130 5815885, -176130 5815805, -176050 5815805))"
179_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,199.1|170.3|348.5|0.0|341.5|0.0|341.6|358.9|342.5|359.0|350.8|0.0|346.3|0.0|166.2|0.0|346.3|0.0|356.9|3.3|38.0|0.1|38.5|2.8|39.2|18.6,"POLYGON ((-176050 5815885, -176050 5815965, -176130 5815965, -176130 5815885, -176050 5815885))"
179_21,EL6W028_2022_05_19__20_10_41,34.8,"POLYGON ((-176050 5816045, -176050 5816125, -176130 5816125, -176130 5816045, -176050 5816045))"
179_22,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,34.8|9.7|349.0|319.6,"POLYGON ((-176050 5816125, -176050 5816205, -176130 5816205, -176130 5816125, -176050 5816125))"
179_76,EL6W028_2022_05_19__20_10_41,32.5,"POLYGON ((-176050 5820445, -176050 5820525, -176130 5820525, -176130 5820445, -176050 5820445))"
179_77,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,32.5|8.5|342.7,"POLYGON ((-176050 5820525, -176050 5820605, -176130 5820605, -176130 5820525, -176050 5820525))"
179_78,EL6W028_2022_05_19__20_10_41,342.7,"POLYGON ((-176050 5820605, -176050 5820685, -176130 5820685, -176130 5820605, -176050 5820605))"
179_85,EL6W028_2022_05_19__20_10_41,320.1,"POLYGON ((-176050 5821165, -176050 5821245, -176130 5821245, -176130 5821165, -176050 5821165))"
180_0,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,121.5|91.0|67.9|40.1,"POLYGON ((-175970 5814365, -175970 5814445, -176050 5814445, -176050 5814365, -175970 5814365))"
180_1,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,151.5|0.0|174.3|79.3|259.3|0.0|79.3|0.0|259.3|0.0|79.3|0.0|159.6|181.1,"POLYGON ((-175970 5814445, -175970 5814525, -176050 5814525, -176050 5814445, -175970 5814445))"
180_2,EL6W028_2022_05_27__20_13_39,151.5,"POLYGON ((-175970 5814525, -175970 5814605, -176050 5814605, -176050 5814525, -175970 5814525))"
180_17,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,22.7|35.1|7.7|39.2|0.0|39.2|3.9|36.2|0.0|39.4|3.9|97.8|7.8|97.8|7.8|97.8|0.3|97.8|7.8|31.7,"POLYGON ((-175970 5815725, -175970 5815805, -176050 5815805, -176050 5815725, -175970 5815725))"
180_18,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,141.9|123.1|131.8|152.2|131.7|100.2|144.4|100.2|144.3|0.0|100.1|0.0|100.1|138.7|121.8|130.2|107.3|87.8|61.4|22.2|31.7|9.2|351.0|316.4|282.2|332.6|326.5,"POLYGON ((-175970 5815805, -175970 5815885, -176050 5815885, -176050 5815805, -175970 5815805))"
180_78,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,342.7|323.5,"POLYGON ((-175970 5820605, -175970 5820685, -176050 5820685, -176050 5820605, -175970 5820605))"
180_79,EL6W028_2022_05_19__20_10_41,323.5,"POLYGON ((-175970 5820685, -175970 5820765, -176050 5820765, -176050 5820685, -175970 5820685))"
180_84,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,12.7|346.3|320.1,"POLYGON ((-175970 5821085, -175970 5821165, -176050 5821165, -176050 5821085, -175970 5821085))"
180_85,EL6W028_2022_05_19__20_10_41,320.1,"POLYGON ((-175970 5821165, -175970 5821245, -176050 5821245, -176050 5821165, -175970 5821165))"
181_0,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,40.1|5.7,"POLYGON ((-175890 5814365, -175890 5814445, -175970 5814445, -175970 5814365, -175890 5814365))"
181_1,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,5.7|340.8,"POLYGON ((-175890 5814445, -175890 5814525, -175970 5814525, -175970 5814445, -175890 5814445))"
181_2,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,151.5|340.8,"POLYGON ((-175890 5814525, -175890 5814605, -175970 5814605, -175970 5814525, -175890 5814525))"
181_3,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,221.7|194.4|151.5,"POLYGON ((-175890 5814605, -175890 5814685, -175970 5814685, -175970 5814605, -175890 5814605))"
181_18,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,22.2|3.3,"POLYGON ((-175890 5815805, -175890 5815885, -175970 5815885, -175970 5815805, -175890 5815805))"
181_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,3.3|343.0|322.0,"POLYGON ((-175890 5815885, -175890 5815965, -175970 5815965, -175970 5815885, -175890 5815885))"
181_20,EL6W028_2022_05_27__20_13_39,322.0,"POLYGON ((-175890 5815965, -175890 5816045, -175970 5816045, -175970 5815965, -175890 5815965))"
